codigo_oc,nombre_oc,fecha_creacion,tipo,codigo_licitacion,estado,organismo_codigo,organismo_nombre,organismo_rut,comuna,region,proveedor_codigo,proveedor_nombre,proveedor_rut,proveedor_comuna,proveedor_region,item_correlativo,codigo_categoria,categoria,codigo_producto,catalogo_id,producto,especificacion_comprador,cantidad,unidad,moneda,precio_neto_unitario,total_linea_derivado,total_item_reportado
5178-184-SE20,,2020-11-05T19:26:11Z,direct,,,,UNIVERSIDAD DE CHILE | UCHILE  Facultad Medicina (5178),609100001,,Región Metropolitana de Santiago,,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE | Facultad de Ciencias Biológicas,816989000,,Región Metropolitana de Santiago,,,,,,570122/B5/SP 753044,"Vectores de secuenciación(0502010209) SECUENCIACIONES DE DNA, SEGUN COTIZACION DE NOVIEMBRE 2019",150.0,EA,CLP,4000.0,,
5212-31-SE20,,2020-11-05T19:26:52Z,direct,,,,Universidad de Valparaíso | 01 Organismo Central-Rectoria-Prorrectoria,609210001,,Región de Valparaíso ,,CFT UVALPARAISO | CFT UVALPARAISO,969414600,,Región de Valparaíso ,,,,,,Regularización curso Excel y Estatuto Adminsitrativo,"Capacitación a empleadosCurso de Estatuto Adminsitrativo, total de horas 08, para 07 participantes, el curso incluye materiales, coffe break, certificación e informe de cierre.",7.0,000,CLP,72000.0,,
5212-31-SE20,,2020-11-05T19:26:52Z,direct,,,,Universidad de Valparaíso | 01 Organismo Central-Rectoria-Prorrectoria,609210001,,Región de Valparaíso ,,CFT UVALPARAISO | CFT UVALPARAISO,969414600,,Región de Valparaíso ,,,,,,Regularización curso Excel y Estatuto Adminsitrativo,"Capacitación a empleadosCurso de Excel, total de horas 08, para 07 participantes, el curso incluye materiales, coffe break, certificación e informe de cierre.",7.0,000,CLP,72000.0,,
525512-19-MC20,,2020-11-05T19:26:12Z,direct,,,,ILUSTRE MUNICIPALIDAD DE COLCHANE | ILUSTRE MUNICIPALIDAD DE COLCHANE,692504003,,Región de Tarapacá  ,,Javier Bonifacio Castro Gómez | Javier Bonifacio Castro Gómez,132156883,,Región de Tarapacá  ,,,,,,Servicio de Cocteleria y alimentación,"Servicios de cateringadquisición de Servicio de Coctelera y Alimentación el cual consiste en 80 Cachitos de Quinua, 40 alfajores, 40 Flor de Loto, 80 Queques, 201 Rosca, 30 Canapé Ave Mayo, 25 Canapé de Huevo y 1 Jarra de Ulpara.	",1.0,000,CLP,168067.0,,
525512-33-SE20,,2020-11-05T19:26:53Z,direct,,,,ILUSTRE MUNICIPALIDAD DE COLCHANE | ILUSTRE MUNICIPALIDAD DE COLCHANE,692504003,,Región de Tarapacá  ,,TRANSPORTE Y SERVICIOS PATRICIO GARCIA EIRL | TRANSPORTE Y SERVICIOS PATRICIO GARCIA EIRL,76549057K,,,,,,,,Serv. de alojamiento para actividad del Adulto May,"Servicios de cateringAdquisición del servicio de alimentación para actividad municipal Dideco Adulto Mayor, el cual consiste en 300 mini pizza, 300 roscas, 16 queques, 300 anticuchos de fruta, 300 mini completos, 300 mini churrascos, 300 mini empanadas de queso jamón, 300 mini jaleas, 300 trozos de torta, 12 cheetos, papas, ramitas y doritos, 300 cajas de dulces surtidos.",1.0,000,CLP,2148000.0,,
5338-53-SE20,,2020-11-05T19:26:53Z,direct,,,,Universidad de Magallanes | UNIVERSIDAD DE MAGALLANES,711337008,,Región de Magallanes y de la Antártica,,EDIG LTDA  | EDIG LTDA,762831457,,Región Metropolitana de Santiago,,,,,,"SOFTWARE / CARRERA INGENIERIA COMERCIAL Y AUDITORIA, SOL. 119982","Software de gestión de recursos humanosSOFTWARE E-REMUNERACIONES (30  USU. EN RED) + 1 MANUAL EJECUTIVO TRIBUTARIO ON LINE, DE ENERO A DICIEMBRE 2020",1.0,000,CLP,725000.0,,
5338-53-SE20,,2020-11-05T19:26:53Z,direct,,,,Universidad de Magallanes | UNIVERSIDAD DE MAGALLANES,711337008,,Región de Magallanes y de la Antártica,,EDIG LTDA  | EDIG LTDA,762831457,,Región Metropolitana de Santiago,,,,,,"SOFTWARE / CARRERA INGENIERIA COMERCIAL Y AUDITORIA, SOL. 119982","Software de contabilidad temporalSOPORTE TELEFONICO Y (O) EN FORMA REMOTA + CAPACITACION 
 DE SOFTWARE E-CONTABILIDAD E-IFRS (30 USU. EN RED) DE ENERO A DICIEMBRE 2020",1.0,000,CLP,725000.0,,
5416-158-MC20,,2020-11-05T19:26:53Z,direct,,,,Universidad de La Serena | Universidad de La Serena,707831006,,Región de Coquimbo ,,CESAR E BERMEJO JORDAN | CFI-CESAR BERMEJO,9278536K,,Región de Coquimbo ,,,,,,Enmarcaciones Diplomas Aniversario ULS,"Marcos de secciones de maderaENMARCACION 25 DIPLOMAS MOLDURA MADERA FINA, COLOR AZUL, LACADA COLOR INSTITUCIONAL CON VIDRIO OPACO ANTIREFLEJO, CON CIERRE DE CHOLGUÁN Y PAPEL ANTIHUMEDAD, CAJA DE CARTON PIEDRA FORRADO CON PAPEL COLOR AZUL INSTITUCIONAL TALLER DE FABRICACIÓN PROPIA",25.0,000,CLP,16500.0,,
5463-9-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital de Peñaflor | SERVICIOS GENERALES,616021214,,Región Metropolitana de Santiago,,CRIGAB SpA | CRIGAB SpA,765183510,,Región Metropolitana de Santiago,,,,,,REPARACION DE TOMA DE OXIGENO,Accesorios para productos de administración de oxiREPARACIÓN DE TOMA DE OXIGENO MURAL,1.0,EA,CLP,215750.0,,
546437-66-MC20,,2020-11-05T19:26:53Z,direct,,,,FUND NACIONAL DE ORQUESTAS JUVENILES E INFANTILES DE CHILE | FOJI,759919300,,Región Metropolitana de Santiago,,CALCUTTA Y CIA LTDA | CALCUTTA Y CIA LTDA,822004008,,Región de Magallanes y de la Antártica,,,,,,Alojamiento Becados Coordinado Magallanes 20-24 CE,Habitación sencillaAlojamiento para Becados y Coordinador 20 al 24 de Enero,1.0,EA,CLP,363025.0,,
5485-31-SE20,,2020-11-05T19:26:11Z,direct,,,,UNIVERSIDAD DE CHILE | FAC.CS.AGRONOMICAS Dirección Económ. y Adm,609100001,,Región Metropolitana de Santiago,,LIFE TECHNOLOGIES CHILE SPA | LIFE TECHNOLOGIES CHILE SPA,774539107,,Región Metropolitana de Santiago,,,,,,REACTIVOS DE LABORATORIO,Reactivos o soluciones químicos12574026	SSIII 1 STEP WITH PLAT TAQ 100.	100 REACTIONS,1.0,000,CLP,521769.0,,
5485-31-SE20,,2020-11-05T19:26:11Z,direct,,,,UNIVERSIDAD DE CHILE | FAC.CS.AGRONOMICAS Dirección Económ. y Adm,609100001,,Región Metropolitana de Santiago,,LIFE TECHNOLOGIES CHILE SPA | LIFE TECHNOLOGIES CHILE SPA,774539107,,Región Metropolitana de Santiago,,,,,,REACTIVOS DE LABORATORIO,Reactivos o soluciones químicos11615010	TAQ POLIMERASE BRASIL.	500 UNITS,10.0,EA,CLP,53605.0,,
5485-31-SE20,,2020-11-05T19:26:11Z,direct,,,,UNIVERSIDAD DE CHILE | FAC.CS.AGRONOMICAS Dirección Económ. y Adm,609100001,,Región Metropolitana de Santiago,,LIFE TECHNOLOGIES CHILE SPA | LIFE TECHNOLOGIES CHILE SPA,774539107,,Región Metropolitana de Santiago,,,,,,REACTIVOS DE LABORATORIO,Reactivos o soluciones químicos10966030	PLATINUM TAQ DNA POLY BRASIL.	500 Reactions,10.0,EA,CLP,92563.0,,
5485-31-SE20,,2020-11-05T19:26:11Z,direct,,,,UNIVERSIDAD DE CHILE | FAC.CS.AGRONOMICAS Dirección Económ. y Adm,609100001,,Región Metropolitana de Santiago,,LIFE TECHNOLOGIES CHILE SPA | LIFE TECHNOLOGIES CHILE SPA,774539107,,Región Metropolitana de Santiago,,,,,,REACTIVOS DE LABORATORIO,Reactivos o soluciones químicos10297018	100 MM. DNTP SET.	4 x 250 & micro; L,6.0,EA,CLP,195667.0,,
5520-137-SE20,,2020-11-05T19:26:54Z,direct,,,,UNIVERSIDAD DE CHILE | FCFM IDIEM,609100001,,Región Metropolitana de Santiago,,PROQUI CHILE LTDA. | PROQUI CHILE LTDA.,780844604,,Región Metropolitana de Santiago,,,,,,Solicitud de combustible Nafta.Trato Directo Nº1756-2018.,Nafta,2.0,000,CLP,238600.0,,
552010-3-SE20,,2020-11-05T19:26:53Z,direct,,,,Gobernación Provincial de Palena | COMPLEJOS FRONTERIZOS,619553004,,Región de los Lagos ,,Comercial Sodamontt Ltda. | Comercial Sodamontt Ltda.,789063001,,Región de los Lagos ,,,,,,BIDONES DE AGUA PURIFICADA CON ENVASE,AguaBIDONES DE AGUA PURIFICADA CON ENVASES DE 20 LT.,30.0,000,CLP,8193.0,,
554734-21-MC20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de Peumo | Unidad de Adquisiciones,690809001,,Región del Libertador General Bernardo O´Higgins,,Supermercado de Abarrotes y Otros | Supermercado Andrea,58052809,,Región del Libertador General Bernardo O´Higgins,,,,,,COLACIONES CAMPEONATO DE FÚTBOL LA TURBINA CUP,"Rellenos de sándwich frescosNOTA: SE REQUIERE GENERAR ORDEN DE COMPRA POR 200 COLACIONES LAS QUE SERÁN UTILIZADAS EN CAMPEONATO DE FÚTBOL LA TURBINA CUP,LA CUAL SE REALIZARÁ EN LA CANCHA DE SANTA ELENA DE CODAO, EL DÍA 11 DE ENERO DEL 2020. ESTE GASTO DEBE SER CARGADO AL PRESUPUESTO MUNICIPAL, AL PROGRAMA OFICINA DE DEPORTES.										
",200.0,EA,CLP,2016.8067,,
5586-391-SE20,,2020-11-05T19:26:53Z,direct,,,,Universidad de la Frontera | Universidad de la Frontera,879129001,,Región de la Araucanía ,,Global Services S.A. | Global Services S.A.,967299707,,Región Metropolitana de Santiago,,,,,,IMPLEMENTACION SISTEMA DE INFORMACION INTEGRADO,"Software de flujo de trabajo de contenidosHITO 2: ADMINISTRACION DE BIENES: ACTIVIDAD N°1: Certificado de licenciamiento perpetuo y transferencia del Código Fuente, emitido por Global Services SpA, titular de la propiedad intelectual de Global 3000.",1.0,000,CLP,87394958.0,,
5610-28-SE20,,2020-11-05T19:26:52Z,direct,,,,UNIVERSIDAD DE CHILE | UCHILE Facultad de Odontologia,609100001,,Región Metropolitana de Santiago,,M-DENT LTDA. | M-DENT LTDA.,850254001,,Región Metropolitana de Santiago,,,,,,REPUESTOS EQUIPOS KAVO ,"Unidades dentalesINTERRUPTOR BIPOLAR 16A 02791113, COT. 6.049.421",3.0,000,CLP,6545.0,,
5610-28-SE20,,2020-11-05T19:26:52Z,direct,,,,UNIVERSIDAD DE CHILE | UCHILE Facultad de Odontologia,609100001,,Región Metropolitana de Santiago,,M-DENT LTDA. | M-DENT LTDA.,850254001,,Región Metropolitana de Santiago,,,,,,REPUESTOS EQUIPOS KAVO ,"Unidades dentalesMOTOR BASE UNIK 10045053, COT. 6.049.421",3.0,000,CLP,201303.0,,
5610-28-SE20,,2020-11-05T19:26:52Z,direct,,,,UNIVERSIDAD DE CHILE | UCHILE Facultad de Odontologia,609100001,,Región Metropolitana de Santiago,,M-DENT LTDA. | M-DENT LTDA.,850254001,,Región Metropolitana de Santiago,,,,,,REPUESTOS EQUIPOS KAVO ,"Unidades dentalesMOTOR RESPALDO MODELO AB90, COT. 6.049.421",3.0,000,CLP,224666.0,,
5615-17-SE20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de El Carmen | Ilustre Municipalidad de El Carmen,69141700K,,Región del Ñuble,,ARRIBA EVENTOS | ARRIBA EVENTOS,15756966K,,Región del Ñuble,,,,,,CONTRATACIÓN DE SERVICIOS SHOW RURAL SECTOR HUEMUL,Mano de obra temporalAMPLIFICACIÓN E ILUMINACIÓN SHOW RURAL EN SECTOR HUEMUL DÍA SÁBADO 11 DE ENERO DE 2020,1.0,GL,CLP,392157.0,,
564162-61-MC20,,2020-11-05T19:26:53Z,direct,,,,Universidad de Santiago de Chile | VICERRECTORIA DE INVESTIGACION Y DESARROLLO,609110007,,Región Metropolitana de Santiago,,MONTERMIC | MONTERMIC,799030306,,Región Metropolitana de Santiago,,,,,,Solicitud N° 49124 - Aire Acondicionado,"Servicios de reparación, mantenimiento o reparació",1.0,000,CLP,311901.0,,
5702-55-MC20,,2020-11-05T19:26:52Z,direct,,,,DIRECCION GENERAL DE GENDARMERIA DE CHIL | Región de Arica y Parinacota,619790200,,Región de Arica y Parinacota,,JC Confecciones | JC Confecciones ,66122735,,Región de Arica y Parinacota,,,,,,"CET LYNCH (PANTALONES CARGO ""SERVICIO ATENCIÓN CASINO""), FOSOACET 191, ÁREA LABORAL","Pantalones y short para hombrePANTALON CARGO TALLA 42, COLOR NEGRO ",4.0,EA,CLP,7563.0,,
5702-55-MC20,,2020-11-05T19:26:52Z,direct,,,,DIRECCION GENERAL DE GENDARMERIA DE CHIL | Región de Arica y Parinacota,619790200,,Región de Arica y Parinacota,,JC Confecciones | JC Confecciones ,66122735,,Región de Arica y Parinacota,,,,,,"CET LYNCH (PANTALONES CARGO ""SERVICIO ATENCIÓN CASINO""), FOSOACET 191, ÁREA LABORAL","Pantalones y short para hombrePANTALON CARGO TALLA 44, COLOR NEGRO ",4.0,EA,CLP,7563.0,,
5702-55-MC20,,2020-11-05T19:26:52Z,direct,,,,DIRECCION GENERAL DE GENDARMERIA DE CHIL | Región de Arica y Parinacota,619790200,,Región de Arica y Parinacota,,JC Confecciones | JC Confecciones ,66122735,,Región de Arica y Parinacota,,,,,,"CET LYNCH (PANTALONES CARGO ""SERVICIO ATENCIÓN CASINO""), FOSOACET 191, ÁREA LABORAL","Pantalones y short para hombrePANTALON CARGO TALLA 46, COLOR NEGRO ",4.0,EA,CLP,7563.0,,
5702-55-MC20,,2020-11-05T19:26:52Z,direct,,,,DIRECCION GENERAL DE GENDARMERIA DE CHIL | Región de Arica y Parinacota,619790200,,Región de Arica y Parinacota,,JC Confecciones | JC Confecciones ,66122735,,Región de Arica y Parinacota,,,,,,"CET LYNCH (PANTALONES CARGO ""SERVICIO ATENCIÓN CASINO""), FOSOACET 191, ÁREA LABORAL","Pantalones y short para hombrePANTALON CARGO TALLA 48, COLOR NEGRO ",4.0,EA,CLP,7563.0,,
5702-59-MC20,,2020-11-05T19:26:53Z,direct,,,,DIRECCION GENERAL DE GENDARMERIA DE CHIL | Región de Arica y Parinacota,619790200,,Región de Arica y Parinacota,,COMERCIAL LIK | COMERCIAL LIK,178307746,,Región de Arica y Parinacota,,,,,,ECONOMATO C.P. ARICA COMPRA DE DETECTOR DE BILLETE,Transparencias de billetesDetector de billetes,4.0,EA,CLP,7000.0,,
5855-7-MC20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de Camarones | Unidad Municipal,692510003,,Región de Arica y Parinacota,,INGRID GLORIA | INGRID GLORIA,178949470,,Región de Arica y Parinacota,,,,,,REGULARIZACIÓN APOYO VENDIMIA,"Servicios administrativosAPOYO EN ACTIVIDAD
VENDIMIA 2019, POR LOS DÍAS 17-18-
19 DE MAYO
",3.0,000,CLP,15000.0,,
608-740-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Dr. Gustavo Fricke | Hospital Dr. Gustavo Fricke,616066021,,Región de Valparaíso ,,Sur Medical Spa | Sur Medical Spa,995760800,,Región Metropolitana de Santiago,,,,,,KCD_ACCESORIOS PARA EQUIPO DUODENOSCOPIO,Arneses o accesoriosACCESORIOS PARA EQUIPO DUODENOSCOPIO DE LA UAPQ: TESTER DE HERMETICIDAD Y GOMAS CANAL DE BIOPSIA ,1.0,000,CLP,247900.0,,
608-742-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Dr. Gustavo Fricke | Hospital Dr. Gustavo Fricke,616066021,,Región de Valparaíso ,,PV EQUIP S.A. | PV EQUIP S.A.,798956701,,Región Metropolitana de Santiago,,,,,,KCD_MANT. CORRECTIVA M. MULTIPARÁMETRO ,Servicio de reparación de equipo de fabricaciónSERVICIO DE MANTENCIÓN CORRECTIVA DE MONITORES MULTIPARÁMETROS DE ALTA COMPLEJIDAD DE LA UAPQ.,1.0,000,CLP,8968223.0,,
608-762-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Dr. Gustavo Fricke | Hospital Dr. Gustavo Fricke,616066021,,Región de Valparaíso ,,Farmaceutica Bioformula Ltda. | Bioformula Ltda.,760303984,,Región Metropolitana de Santiago,,,,,,mft_FARMACIA (CAFEINA CITRATO 10 MG/30ML),Cafeína[2178485] CAFEINA JBE,20.0,VI,CLP,6500.0,,
608-778-SE20,,2020-11-05T19:26:52Z,direct,,,,Hospital Dr. Gustavo Fricke | Hospital Dr. Gustavo Fricke,616066021,,Región de Valparaíso ,,Drager Chile Limitada | Draeger Medical Limitada,76033880K,,Región Metropolitana de Santiago,,,,,,KCD_CONVENIO DE MANTENCION DE VENTILADORES MECÁNIC,"Sensores de presiónCONVENIO DE MANTENCIÓN POR 18 MESES PARA 17 VENTILADORES MECÁNICOS Y MÁQUINAS DE ANESTESIA:
11/18.",1.0,000,CLP,2713440.0,,
608-779-SE20,,2020-11-05T19:26:52Z,direct,,,,Hospital Dr. Gustavo Fricke | Hospital Dr. Gustavo Fricke,616066021,,Región de Valparaíso ,,Sur Medical Spa | Sur Medical Spa,995760800,,Región Metropolitana de Santiago,,,,,,yzc *COMPRA ESPECIAL PARA UAPQ*,Agujas para anestesia[S/C] TROCAR LAPAROSCOPICO CON BALON DE RETENCION 5-10 ML Y DISCO DE FIJACION FR 12X100 MM REF:CFF73,15.0,EA,CLP,45000.0,,
608-782-SE20,,2020-11-05T19:26:52Z,direct,,,,Hospital Dr. Gustavo Fricke | Hospital Dr. Gustavo Fricke,616066021,,Región de Valparaíso ,,EMach | EMach,775002409,,Región del Biobío ,,,,,,KCD_SISTEMA DE CONTROL DE IDENTIFICACION Y ASISTEN,Reloj de controlSERVICIO DE ARRIENDO DE SISTEMA DE IDENTIFICACIÓN CON CONTROL DE ASISTENCIA LABORAL Y CASINO. CUOTA 5/6 DEL MES DE OCTUBRE DE 2019,1.0,000,CLP,1621281.0,,
608-782-SE20,,2020-11-05T19:26:52Z,direct,,,,Hospital Dr. Gustavo Fricke | Hospital Dr. Gustavo Fricke,616066021,,Región de Valparaíso ,,EMach | EMach,775002409,,Región del Biobío ,,,,,,KCD_SISTEMA DE CONTROL DE IDENTIFICACION Y ASISTEN,Reloj de controlESTACIÓN BIOMÉTRICA ADICIONAL CASA SENAME.,1.0,000,CLP,82353.0,,
617807-265-SE20,,2020-11-05T19:26:11Z,direct,,,,Hospital San Juan de Dios de Los Andes | Hospital San Juan de Dios de Los Andes,616020366,,Región de Valparaíso ,,BIOHORIZONS CHILE S.A. | BIOHORIZONS CHILE S.A.,969275309,,Región Metropolitana de Santiago,,,,,,HLA COMPRA DE INSUMOS DENTALES,Articuladores dentales o accesoriosPilares O ring,40.0,000,CLP,28200.0,,
617807-265-SE20,,2020-11-05T19:26:11Z,direct,,,,Hospital San Juan de Dios de Los Andes | Hospital San Juan de Dios de Los Andes,616020366,,Región de Valparaíso ,,BIOHORIZONS CHILE S.A. | BIOHORIZONS CHILE S.A.,969275309,,Región Metropolitana de Santiago,,,,,,HLA COMPRA DE INSUMOS DENTALES,Articuladores dentales o accesoriosKit O´ring,40.0,EA,CLP,16200.0,,
617807-359-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital San Juan de Dios de Los Andes | Hospital San Juan de Dios de Los Andes,616020366,,Región de Valparaíso ,,LABORATORIO SANDERSON S.A. | LABORATORIO SANDERSON S.A.,915460003,,Región Metropolitana de Santiago,,,,,,HLA ADQUISICION METADONA,Clorhidrato de metadona1100140 METADONA AM 2 MG/2 ML,200.0,000,CLP,376.0,,
617807-363-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital San Juan de Dios de Los Andes | Hospital San Juan de Dios de Los Andes,616020366,,Región de Valparaíso ,,CIRUMED LIMITADA -  NEUMANN LIMITADA | CIRUMED LIMITADA -  NEUMANN LIMITADA,789363102,,Región Metropolitana de Santiago,,,,,,HLA  compra de Placa de Silicona medgel 30 x 2 cm,"Sistema de tubo neumático clínicoPlaca de Silicona medgel 30 x 2 cm (12 Unidades)
",1.0,000,CLP,134370.0,,
619133-114-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital San Camilo de San Felipe | Hospital San Camilo de San Felipe,616020382,,Región de Valparaíso ,,Abbott Laboratories de Chile Ltda. | Abbott Laboratories de Chile Ltda.,813783002,,Región Metropolitana de Santiago,,,,,,ADQUISICIÓN DE PEDIASURE EN POLVO PARA EL HOSPITAL,"Fórmulas suplementarias para enfermedades pediátriPEDIASURE POLVO 900 G. ( CHOCOLATE, FRUTILLA Y VAINILLA)
CAJA DE 12 UNIDADES",24.0,EA,CLP,10500.0,,
624-6-SE20,,2020-11-05T19:26:11Z,direct,,,,Gobierno Regional de Coquimbo | Compra Regional,722257006,,Región de Coquimbo ,,INMOBILIARIA LOS ROBLES S.A. | INMOBILIARIA LOS ROBLES S.A.,966730005,,Región de Coquimbo ,,,,,,Arriendo de propiedad,"Arriendo de viviendasLa propiedad arrendada será destinada exclusivamente para oficinas de uso administrativo del Gobierno Regional y no podrá ser traspasado a otros Servicios Públicos sin el consentimiento por escrito del arrendador.
Se confecciona esta orden de compra por el año 2020. ",12.0,000,CLF,180.95,,
682941-1-SE20,,2020-11-05T19:26:11Z,direct,,,,Corporacion Administrativa del Poder Judicial | Jdo de Garantia de Vina del Mar,619675002,,Región de Valparaíso ,,Site Chile Sociedad Anónima | Site Chile Sociedad Anónima,969887908,,Región Metropolitana de Santiago,,,,,,REPARACION DE PLANTA TELEFONICA,Servicios de asistencia telefónica,1.0,000,CLF,4.5,,
683-2-SE20,,2020-11-05T19:26:11Z,direct,,,,Ministerio de Bienes Nacionales. | BIENES NAC. XII REGION,614020083,,Región de Magallanes y de la Antártica,,AEROVIAS DAP S.A. | AEROVIAS DAP S.A.,89428000K,,Región de Magallanes y de la Antártica,,,,,,ADQUISICIÓN DE 2 PASAJES AÉREOS A PUERTO WILLIAMS,"Viajes en aviones comerciales, pasajes aéreosADQUISICIÓN DE 2 PASAJES AÉREOS A PUERTO WILLIAMS con fecha de ida 27 Enero 2020 y retorno 28 Enero 2020 para pasajeros:
-Francisca Rojas Philippi, 12.722.201-0
-Floan Luna Roa, 10.709.159-9
código de reserva *NXYZOQ",2.0,000,CLP,167856.0,,
757-54-SE20,,2020-11-05T19:26:52Z,direct,,,,Subsecretaría de Salud Pública | Subsecretaría de Salud Pública,61601000K,,Región Metropolitana de Santiago,,Felipe | Felipe,761921134,,Región Metropolitana de Santiago,,,,,,DIPOL. SERVICIOS DE SUSCRIPCIÓN A BASE DE DATOS DE PUBLICIDAD EN INTERNET POR 24 MESES.,Publicaciones periódicasSERVICIOS DE SUSCRIPCIÓN A BASE DE DATOS DE PUBLICIDAD EN INTERNET POR 24 MESES.,1.0,000,CLP,26500000.0,,
838102-16-SE20,,2020-11-05T19:26:52Z,direct,,,,"COMANDO DE APOYO A LA FUERZA | Comando de Bienestar - ZB ""Iquique"" Bstar Social",739238005,,Región de Tarapacá  ,,Leonardo Rubén | Leonardo Rubén,769766839,,Región de Tarapacá  ,,,,,,T/D Reparacion sistema generacion electrica RM 5to L.,"Instalación o servicio de sistemas de energía elécREPARACION SISTEMA DE GENERACION DE ENERGIA ELECTRIA RESIDENCIA MILITAR 5TO DE LINEA
TD RES COB Z B IQQE 4182/596/33",1.0,000,CLP,2417005.0,,
867990-48-MC20,,2020-11-05T19:26:11Z,direct,,,,Universidad de Santiago de Chile | Unidad de Coordinación Institucional - UCI,609110007,,Región Metropolitana de Santiago,,Supermaq ltda | comercializadora lagos y valenzuela,761078399,,Región Metropolitana de Santiago,,,,,,(ID 49071) Hervidor para Depto Matematicas USACH,"Hervidores y teterasSe requiere la adquisición de dos hervidores para el Departamento de Matemáticas y ciencias
de la Computación, con las siguientes especificaciones técnicas.
· Capacidad de 20 litros.
· Hervidor de doble pared de aislación para mayor seguridad y mantención de temperatura.
· Medidor de capacidad a la vista.
· Hervidor con sistema automático de funcionamiento con regulación de temperatura.
· High Limit System que protege el funcionamiento del hervidor.
· Tapa con diseño especial que evita condensación y goteos.
· Manillas ergonómicas que protegen la manipulación del hervidor.
Capacidad (lts): 20
Temperatura (C°): 30°-110°
Dimensiones (Mm): 290x290x513
Potencia (W): 2000
Peso Neto (Kg): 4
Peso Bruto (Kg): 4,9",2.0,EA,CLP,64900.0,,
873299-290-MC20,,2020-11-05T19:26:53Z,direct,,,,SERVICIO NACIONAL DE SALUD HOSPITAL CARLOS VAN BUREN | Unidad de Abastecimientos,616020544,,Región de Valparaíso ,,LABORATORIOS KAMPAR  S A | LABORATORIO KAMPAR ,995650401,,Región Metropolitana de Santiago,,,,,,PEDIDO EXTRA FARMACIA,"MetotrexatoMETOTREXATO 20 MG
JER PRELLENADA",8.0,EA,CLP,8400.0,,
874750-20-SE20,,2020-11-05T19:26:12Z,direct,,,,Servicio de Salud Magallanes | Hospital de Porvenir,616079034,,Región de Magallanes y de la Antártica,,Redoffice XII | Redoffice XII,783079909,,Región de Magallanes y de la Antártica,,,,,,Artículos de aseo para bodega de abastecimiento,Toallas de papelTOALLA ELITE DOBLADA BLANCA 250HJ,270.0,EA,CLP,1470.59,,
874750-20-SE20,,2020-11-05T19:26:12Z,direct,,,,Servicio de Salud Magallanes | Hospital de Porvenir,616079034,,Región de Magallanes y de la Antártica,,Redoffice XII | Redoffice XII,783079909,,Región de Magallanes y de la Antártica,,,,,,Artículos de aseo para bodega de abastecimiento,Desinfectantes domésticoscloro clorox tradicional 1lt,300.0,LTR,CLP,747.9,,
874750-37-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Magallanes | Hospital de Porvenir,616079034,,Región de Magallanes y de la Antártica,,Servicios Generales Sandra Gaete Vargas EIRL | Servicios Generales SGV EIRL,760711276,,Región de Magallanes y de la Antártica,,,,,,PRORROGA SERVICIO MANO DE OBRA CLÍNICA FEBRERO,"Mano de obra temporalPrórroga,  Servicios Licitac ID 874750-14-LP19  mano de obra: VALOR MENSUAL SERVICIO GLOBAL $ 10.330.000.- Iva Incluido. VALOR TOTAL DE PRORROGA SERVICIO GLOBAL  $ 30.990.000.-Iva Incluido. Periodo desde 01.01.2020 al 31.03.2020
OC MES DE FEBRERO",1.0,GL,CLP,8680672.0,,
